customer_id,activity_type,timestamp,data_usage
358,Calling,2023-01-01 01:33:00,0.6224523546839842
989,Browsing,2023-01-01 01:34:00,0.8619503150381143
307,Streaming,2023-01-01 01:35:00,2.4479661723764607
762,Calling,2023-01-01 01:36:00,0.43525831621257793
21,Browsing,2023-01-01 01:37:00,0.2447755096064399
507,Streaming,2023-01-01 01:38:00,1.183472296404938
945,Calling,2023-01-01 01:39:00,0.7994833641862407
818,Browsing,2023-01-01 01:40:00,2.619177695993609
65,Browsing,2023-01-01 01:41:00,0.27796713287889596
840,Calling,2023-01-01 01:42:00,0.8709854581043387
929,Browsing,2023-01-01 01:43:00,1.854519353948533
240,Streaming,2023-01-01 01:44:00,0.8741863804187672
696,Browsing,2023-01-01 01:45:00,1.6007436605360645
347,Calling,2023-01-01 01:46:00,2.7187580241419855
41,Streaming,2023-01-01 01:47:00,2.1576862726922252
742,Browsing,2023-01-01 01:48:00,1.1876733703055393
489,Calling,2023-01-01 01:49:00,0.9415068756693937
651,Gaming,2023-01-01 01:50:00,1.706427579792349
236,Browsing,2023-01-01 01:51:00,1.018201309435503
430,Browsing,2023-01-01 01:52:00,1.3402960926166543
350,Gaming,2023-01-01 01:53:00,0.6875140995175687
958,Gaming,2023-01-01 01:54:00,0.26906255091440545
648,Gaming,2023-01-01 01:55:00,2.8846807756428454
453,Gaming,2023-01-01 01:56:00,1.486902295300137
641,Gaming,2023-01-01 01:57:00,0.4257121426461926
891,Gaming,2023-01-01 01:58:00,2.141596728958258
698,Browsing,2023-01-01 01:59:00,2.3144549423106557
494,Browsing,2023-01-01 02:00:00,0.9633979323177081
545,Gaming,2023-01-01 02:01:00,1.182289025356437
728,Gaming,2023-01-01 02:02:00,0.7340218397277903
677,Gaming,2023-01-01 02:03:00,1.2921584534515769
268,Streaming,2023-01-01 02:04:00,0.295587444830555
969,Calling,2023-01-01 02:05:00,0.304963988495474
909,Streaming,2023-01-01 02:06:00,1.3127854195141826
343,Gaming,2023-01-01 02:07:00,2.9635979251393807
287,Browsing,2023-01-01 02:08:00,1.5884155732206535
491,Gaming,2023-01-01 02:09:00,0.03626551340989037
208,Gaming,2023-01-01 02:10:00,0.862605239060889
378,Gaming,2023-01-01 02:11:00,0.5324819643828659
650,Streaming,2023-01-01 02:12:00,2.604034071322901
950,Calling,2023-01-01 02:13:00,2.4176576959194227
847,Calling,2023-01-01 02:14:00,0.8411567701065233
601,Calling,2023-01-01 02:15:00,2.7523300282031693
836,Calling,2023-01-01 02:16:00,2.0755885201685267
39,Calling,2023-01-01 02:17:00,2.7145130075199986
615,Browsing,2023-01-01 02:18:00,1.668089004742814
673,Streaming,2023-01-01 02:19:00,1.3092483762529397
152,Calling,2023-01-01 02:20:00,0.6410561852278479
477,Calling,2023-01-01 02:21:00,0.477941401472473
432,Calling,2023-01-01 02:22:00,0.3639799231392127
930,Gaming,2023-01-01 02:23:00,2.766629909835445
956,Streaming,2023-01-01 02:24:00,2.2304552808829032
627,Streaming,2023-01-01 02:25:00,2.497597045156192
453,Gaming,2023-01-01 02:26:00,2.77470649195966
233,Calling,2023-01-01 02:27:00,0.3626905831450252
769,Gaming,2023-01-01 02:28:00,2.536196176671999
786,Browsing,2023-01-01 02:29:00,0.16766698758711185
629,Gaming,2023-01-01 02:30:00,0.003378840301528574
641,Streaming,2023-01-01 02:31:00,2.289260625039816
94,Calling,2023-01-01 02:32:00,1.3237746444053482
763,Streaming,2023-01-01 02:33:00,2.079773161603718
390,Streaming,2023-01-01 02:34:00,2.5553130526605528
824,Streaming,2023-01-01 02:35:00,1.5910776323315603
150,Gaming,2023-01-01 02:36:00,2.2321856303763457
217,Browsing,2023-01-01 02:37:00,2.8870326870671725
450,Gaming,2023-01-01 02:38:00,0.5189404093119474
922,Browsing,2023-01-01 02:39:00,2.396779868698524
350,Streaming,2023-01-01 02:40:00,1.7539601535611236
383,Gaming,2023-01-01 02:41:00,0.7702227113453015
304,Calling,2023-01-01 02:42:00,0.488465692718661
151,Browsing,2023-01-01 02:43:00,2.5567318901283222
859,Browsing,2023-01-01 02:44:00,2.182450282844027
318,Streaming,2023-01-01 02:45:00,1.0206153262225777
529,Streaming,2023-01-01 02:46:00,1.8958058539438787
968,Streaming,2023-01-01 02:47:00,0.7705475566843416
670,Streaming,2023-01-01 02:48:00,2.609262000106591
796,Streaming,2023-01-01 02:49:00,1.714029242793584
346,Streaming,2023-01-01 02:50:00,0.2962760995311373
599,Browsing,2023-01-01 02:51:00,1.827382151138332
950,Streaming,2023-01-01 02:52:00,2.6488947898681103
699,Streaming,2023-01-01 02:53:00,2.1376568531479063
102,Calling,2023-01-01 02:54:00,2.3566255026049703
935,Gaming,2023-01-01 02:55:00,0.8299245144583332
489,Calling,2023-01-01 02:56:00,1.4583290675015612
95,Gaming,2023-01-01 02:57:00,1.6608580972005973
517,Streaming,2023-01-01 02:58:00,1.4938693959632752
372,Browsing,2023-01-01 02:59:00,1.2130740739662649
317,Browsing,2023-01-01 03:00:00,1.1188341449299142
40,Browsing,2023-01-01 03:01:00,1.8558356622362289
70,Browsing,2023-01-01 03:02:00,1.926307254684371
916,Streaming,2023-01-01 03:03:00,1.448923565476464
548,Streaming,2023-01-01 03:04:00,0.301638195509067
663,Gaming,2023-01-01 03:05:00,1.9337149190336071
221,Streaming,2023-01-01 03:06:00,0.7421147701776658
351,Browsing,2023-01-01 03:07:00,1.7291585846207638
258,Gaming,2023-01-01 03:08:00,1.0200456662157613
898,Gaming,2023-01-01 03:09:00,1.7094251960877704
772,Browsing,2023-01-01 03:10:00,1.2208082173179178
130,Gaming,2023-01-01 03:11:00,1.9476489055664479
828,Browsing,2023-01-01 03:12:00,2.296565444240434
742,Streaming,2023-01-01 03:13:00,2.579062913954626
581,Gaming,2023-01-01 03:14:00,1.477365693442621
518,Gaming,2023-01-01 03:15:00,0.6090907382430855
753,Browsing,2023-01-01 03:16:00,1.7291550112726468
780,Gaming,2023-01-01 03:17:00,0.2888068263639376
515,Streaming,2023-01-01 03:18:00,2.286168420125053
563,Browsing,2023-01-01 03:19:00,2.5939940875474856
861,Browsing,2023-01-01 03:20:00,0.9646699934070583
456,Gaming,2023-01-01 03:21:00,2.973443696328606
950,Browsing,2023-01-01 03:22:00,1.3072728708970187
642,Streaming,2023-01-01 03:23:00,1.9221591981833197
387,Browsing,2023-01-01 03:24:00,1.3133379162336998
62,Browsing,2023-01-01 03:25:00,1.5567653693817234
453,Streaming,2023-01-01 03:26:00,1.6192721732082869
219,Browsing,2023-01-01 03:27:00,1.4554893845204941
420,Calling,2023-01-01 03:28:00,2.080318847016016
62,Streaming,2023-01-01 03:29:00,0.7932013615890404
350,Browsing,2023-01-01 03:30:00,0.3709913178724912
968,Streaming,2023-01-01 03:31:00,0.7795316552246097
874,Calling,2023-01-01 03:32:00,2.070975957074882
383,Calling,2023-01-01 03:33:00,2.8603131086753053
835,Gaming,2023-01-01 03:34:00,2.348942159721751
617,Calling,2023-01-01 03:35:00,1.322856718600451
441,Browsing,2023-01-01 03:36:00,1.7860509376405278
708,Streaming,2023-01-01 03:37:00,0.01849127986043353
721,Browsing,2023-01-01 03:38:00,2.7936324207396552
784,Gaming,2023-01-01 03:39:00,0.291960739243443
752,Browsing,2023-01-01 03:40:00,2.206287453564095
200,Browsing,2023-01-01 03:41:00,2.5349519788170616
297,Browsing,2023-01-01 03:42:00,2.311083626185157
222,Gaming,2023-01-01 03:43:00,2.445658473390607
610,Calling,2023-01-01 03:44:00,0.19293080899915294
151,Gaming,2023-01-01 03:45:00,0.5864780996715556
164,Gaming,2023-01-01 03:46:00,1.156318717640738
185,Gaming,2023-01-01 03:47:00,2.879905765396151
58,Calling,2023-01-01 03:48:00,0.036395950112648845
468,Calling,2023-01-01 03:49:00,1.285220539207061
947,Calling,2023-01-01 03:50:00,1.1830459018689576
164,Calling,2023-01-01 03:51:00,2.1278965010981388
939,Gaming,2023-01-01 03:52:00,0.8274074996121608
494,Gaming,2023-01-01 03:53:00,1.819171147872157
13,Gaming,2023-01-01 03:54:00,0.8151702661353517
602,Streaming,2023-01-01 03:55:00,1.5997827983247572
67,Streaming,2023-01-01 03:56:00,1.0179218468094686
810,Calling,2023-01-01 03:57:00,2.7146773801329864
384,Gaming,2023-01-01 03:58:00,1.1846001015825918
941,Gaming,2023-01-01 03:59:00,1.7948748752716903
766,Gaming,2023-01-01 04:00:00,0.2308794832735631
498,Gaming,2023-01-01 04:01:00,1.0983932414322273
516,Gaming,2023-01-01 04:02:00,2.9153848889749607
650,Calling,2023-01-01 04:03:00,0.7638574781040268
158,Gaming,2023-01-01 04:04:00,1.6830281128700484
649,Streaming,2023-01-01 04:05:00,2.488899528876707
731,Calling,2023-01-01 04:06:00,2.0122058841180674
265,Gaming,2023-01-01 04:07:00,0.9111589165765653
783,Browsing,2023-01-01 04:08:00,1.7763395981028474
496,Calling,2023-01-01 04:09:00,2.4701248636326474
735,Browsing,2023-01-01 04:10:00,2.078126969735801
176,Browsing,2023-01-01 04:11:00,2.8655488099465236
976,Gaming,2023-01-01 04:12:00,0.8439949663193317
657,Streaming,2023-01-01 04:13:00,1.1000409896375942
295,Gaming,2023-01-01 04:14:00,1.934693150334616
803,Gaming,2023-01-01 04:15:00,0.0015630716436346725
275,Gaming,2023-01-01 04:16:00,1.142978539249806
449,Streaming,2023-01-01 04:17:00,1.0698406999126828
164,Streaming,2023-01-01 04:18:00,1.6418080947659213
741,Streaming,2023-01-01 04:19:00,0.009890984862176655
565,Browsing,2023-01-01 04:20:00,0.21447520653610275
34,Browsing,2023-01-01 04:21:00,2.5279087061673358
334,Calling,2023-01-01 04:22:00,1.9079860381695162
699,Calling,2023-01-01 04:23:00,2.4355091468386645
220,Streaming,2023-01-01 04:24:00,1.5943371991444037
423,Calling,2023-01-01 04:25:00,2.1812366619456105
397,Gaming,2023-01-01 04:26:00,2.4979960637764513
644,Streaming,2023-01-01 04:27:00,1.639224750856902
858,Calling,2023-01-01 04:28:00,1.1938645194074657
609,Calling,2023-01-01 04:29:00,0.41610104262751146
992,Streaming,2023-01-01 04:30:00,0.10755725991293863
37,Calling,2023-01-01 04:31:00,0.13396898651845535
175,Browsing,2023-01-01 04:32:00,2.233026778166586
722,Browsing,2023-01-01 04:33:00,1.0715806050200412
300,Browsing,2023-01-01 04:34:00,1.8901237344651776
210,Gaming,2023-01-01 04:35:00,2.46775706541664
181,Streaming,2023-01-01 04:36:00,2.16541513771172
849,Gaming,2023-01-01 04:37:00,2.468892299666207
569,Browsing,2023-01-01 04:38:00,2.772864260334842
741,Gaming,2023-01-01 04:39:00,2.3374644174921166
499,Browsing,2023-01-01 04:40:00,2.257309362020344
612,Calling,2023-01-01 04:41:00,2.0764558061281817
589,Gaming,2023-01-01 04:42:00,1.9343114775727455
630,Gaming,2023-01-01 04:43:00,1.9789998998726053
59,Browsing,2023-01-01 04:44:00,1.4590748250483174
921,Gaming,2023-01-01 04:45:00,2.2926403579299555
735,Browsing,2023-01-01 04:46:00,0.768409566714338
478,Gaming,2023-01-01 04:47:00,0.4285082289402403
923,Browsing,2023-01-01 04:48:00,2.7342815052349843
935,Streaming,2023-01-01 04:49:00,1.6894922123342013
903,Calling,2023-01-01 04:50:00,1.6318787413155458
440,Calling,2023-01-01 04:51:00,1.2454032378864008
695,Browsing,2023-01-01 04:52:00,2.944897311693806
427,Streaming,2023-01-01 04:53:00,0.15143644256850053
23,Browsing,2023-01-01 04:54:00,2.4984292007841877
951,Browsing,2023-01-01 04:55:00,1.2419184033135635
242,Browsing,2023-01-01 04:56:00,0.3985467620626175
138,Streaming,2023-01-01 04:57:00,1.3407763482837942
274,Streaming,2023-01-01 04:58:00,2.444422980242921
922,Gaming,2023-01-01 04:59:00,2.8112320273453237
455,Streaming,2023-01-01 05:00:00,0.8133241478515804
794,Streaming,2023-01-01 05:01:00,2.0065933010261925
39,Browsing,2023-01-01 05:02:00,1.2253120689730292
161,Browsing,2023-01-01 05:03:00,1.9659954771271118
66,Calling,2023-01-01 05:04:00,2.6558512697236187
758,Browsing,2023-01-01 05:05:00,2.4942603883199492
789,Calling,2023-01-01 05:06:00,1.1427934782596523
118,Browsing,2023-01-01 05:07:00,1.22501514672405
158,Calling,2023-01-01 05:08:00,0.7899222894986904
571,Browsing,2023-01-01 05:09:00,0.2394335425608931
322,Streaming,2023-01-01 05:10:00,2.131397456215335
367,Calling,2023-01-01 05:11:00,2.19438510177777
644,Calling,2023-01-01 05:12:00,2.618948014189941
998,Calling,2023-01-01 05:13:00,2.5233594631548097
64,Browsing,2023-01-01 05:14:00,1.5892464714502323
491,Streaming,2023-01-01 05:15:00,1.4572733406546887
729,Calling,2023-01-01 05:16:00,0.8158949538053396
992,Gaming,2023-01-01 05:17:00,1.6402826427838892
686,Calling,2023-01-01 05:18:00,2.433829100700944
176,Browsing,2023-01-01 05:19:00,1.196793431480069
326,Calling,2023-01-01 05:20:00,2.9375745895472667
718,Browsing,2023-01-01 05:21:00,2.181987996251805
716,Streaming,2023-01-01 05:22:00,0.06920731671550118
408,Gaming,2023-01-01 05:23:00,0.015156544648699644
213,Streaming,2023-01-01 05:24:00,1.2906068993442328
21,Browsing,2023-01-01 05:25:00,0.5328592751660838
834,Calling,2023-01-01 05:26:00,0.017085891273625586
300,Streaming,2023-01-01 05:27:00,2.129684735208199
823,Calling,2023-01-01 05:28:00,2.909173280536125
943,Streaming,2023-01-01 05:29:00,1.3954626571375013
107,Streaming,2023-01-01 05:30:00,1.0070847045826365
160,Browsing,2023-01-01 05:31:00,2.9360471042197984
442,Calling,2023-01-01 05:32:00,1.5681873817372105
637,Streaming,2023-01-01 05:33:00,0.8731727665051988
284,Browsing,2023-01-01 05:34:00,2.7404284802654564
121,Calling,2023-01-01 05:35:00,0.9602929560512276
806,Streaming,2023-01-01 05:36:00,0.19266034687760913
380,Streaming,2023-01-01 05:37:00,2.8622884675967732
346,Browsing,2023-01-01 05:38:00,2.009513426253563
483,Streaming,2023-01-01 05:39:00,2.801170677694703
117,Calling,2023-01-01 05:40:00,0.1977595545457188
338,Calling,2023-01-01 05:41:00,0.911130940379613
274,Gaming,2023-01-01 05:42:00,1.861728194291857
302,Gaming,2023-01-01 05:43:00,0.7895019995750435
677,Browsing,2023-01-01 05:44:00,1.581143928671598
839,Streaming,2023-01-01 05:45:00,0.9660763669084624
886,Browsing,2023-01-01 05:46:00,0.6246217296888518
704,Gaming,2023-01-01 05:47:00,1.6428513395080697
20,Gaming,2023-01-01 05:48:00,0.40122295853368994
887,Streaming,2023-01-01 05:49:00,0.18371213265012298
105,Gaming,2023-01-01 05:50:00,1.5323599255972822
986,Gaming,2023-01-01 05:51:00,0.7996018223434856
437,Calling,2023-01-01 05:52:00,2.250654440432018
735,Browsing,2023-01-01 05:53:00,1.8139389205710228
25,Gaming,2023-01-01 05:54:00,1.8639588412907062
131,Gaming,2023-01-01 05:55:00,2.8318017474081616
732,Streaming,2023-01-01 05:56:00,1.7107241074750665
130,Streaming,2023-01-01 05:57:00,2.550804620360897
87,Gaming,2023-01-01 05:58:00,0.07038703476332198
719,Streaming,2023-01-01 05:59:00,1.0054131855600232
657,Calling,2023-01-01 06:00:00,2.301889932228569
450,Calling,2023-01-01 06:01:00,0.7320297162946643
529,Calling,2023-01-01 06:02:00,2.1846493278532177
179,Browsing,2023-01-01 06:03:00,0.8582069258610298
259,Calling,2023-01-01 06:04:00,0.10513655748732509
93,Calling,2023-01-01 06:05:00,2.24649052470527
540,Gaming,2023-01-01 06:06:00,1.2630960253133625
3,Gaming,2023-01-01 06:07:00,2.021688651000552
107,Browsing,2023-01-01 06:08:00,1.4343378435664573
172,Browsing,2023-01-01 06:09:00,0.1010898170448914
791,Calling,2023-01-01 06:10:00,0.9861208969166537
683,Gaming,2023-01-01 06:11:00,0.11643717955712485
882,Streaming,2023-01-01 06:12:00,1.7002354390388992
354,Streaming,2023-01-01 06:13:00,0.7692939312991111
419,Gaming,2023-01-01 06:14:00,2.9626814622764623
915,Streaming,2023-01-01 06:15:00,1.2633150896204515
770,Streaming,2023-01-01 06:16:00,2.7649648414553414
995,Browsing,2023-01-01 06:17:00,1.4564958000218007
977,Calling,2023-01-01 06:18:00,0.8129291513042423
999,Browsing,2023-01-01 06:19:00,2.1972261758266702
893,Gaming,2023-01-01 06:20:00,2.7412239159575353
159,Gaming,2023-01-01 06:21:00,0.07867815608471507
733,Browsing,2023-01-01 06:22:00,0.40657108506713746
64,Calling,2023-01-01 06:23:00,2.898825128093206
749,Streaming,2023-01-01 06:24:00,0.12846929358560033
48,Gaming,2023-01-01 06:25:00,2.392027885997132
870,Gaming,2023-01-01 06:26:00,0.47897385742451115
587,Browsing,2023-01-01 06:27:00,1.0808318656753344
809,Calling,2023-01-01 06:28:00,0.46980440646071053
320,Calling,2023-01-01 06:29:00,1.2332911595330875
811,Calling,2023-01-01 06:30:00,2.4753450582541894
41,Calling,2023-01-01 06:31:00,2.224988405669679
503,Calling,2023-01-01 06:32:00,2.9612765252236297
457,Streaming,2023-01-01 06:33:00,0.9211978615069252
511,Browsing,2023-01-01 06:34:00,0.6336988822394917
396,Calling,2023-01-01 06:35:00,0.23328287551068339
4,Browsing,2023-01-01 06:36:00,1.4759682091467567
214,Browsing,2023-01-01 06:37:00,1.3679322522646176
107,Browsing,2023-01-01 06:38:00,2.250424390283574
14,Streaming,2023-01-01 06:39:00,2.198539642669049
504,Browsing,2023-01-01 06:40:00,2.6363392789424425
719,Browsing,2023-01-01 06:41:00,1.4142209072569931
401,Browsing,2023-01-01 06:42:00,1.9406506426278147
20,Calling,2023-01-01 06:43:00,2.9075112222137016
913,Calling,2023-01-01 06:44:00,0.6765375011194456
105,Browsing,2023-01-01 06:45:00,0.32380176308054553
76,Gaming,2023-01-01 06:46:00,1.2396317474206717
358,Streaming,2023-01-01 06:47:00,0.62375049783273
983,Gaming,2023-01-01 06:48:00,0.9738381061142494
148,Gaming,2023-01-01 06:49:00,0.20132284049600868
70,Calling,2023-01-01 06:50:00,2.2263671856217533
114,Browsing,2023-01-01 06:51:00,1.0311217300426505
243,Streaming,2023-01-01 06:52:00,1.649221002996319
259,Gaming,2023-01-01 06:53:00,0.45237766895183185
570,Calling,2023-01-01 06:54:00,2.6646462803454996
849,Streaming,2023-01-01 06:55:00,0.8709091453299876
220,Browsing,2023-01-01 06:56:00,0.05301935765467369
824,Calling,2023-01-01 06:57:00,2.4338933407169216
453,Calling,2023-01-01 06:58:00,0.36110541165064114
588,Gaming,2023-01-01 06:59:00,0.8426443048118774
108,Streaming,2023-01-01 07:00:00,0.3425910960518015
58,Gaming,2023-01-01 07:01:00,0.5330580955513209
547,Gaming,2023-01-01 07:02:00,2.9300411091909946
978,Streaming,2023-01-01 07:03:00,2.576606951192194
398,Gaming,2023-01-01 07:04:00,1.0743213839018735
990,Calling,2023-01-01 07:05:00,1.3164475854873783
444,Calling,2023-01-01 07:06:00,0.17486034108234416
712,Calling,2023-01-01 07:07:00,1.2859044064018843
763,Calling,2023-01-01 07:08:00,1.2875563538446304
179,Calling,2023-01-01 07:09:00,2.6692169059114508
887,Calling,2023-01-01 07:10:00,0.8619545424016238
6,Browsing,2023-01-01 07:11:00,0.028347187384701544
738,Streaming,2023-01-01 07:12:00,0.7328490091329378
846,Gaming,2023-01-01 07:13:00,0.6479367105741911
135,Gaming,2023-01-01 07:14:00,2.9932616898752182
393,Gaming,2023-01-01 07:15:00,0.420140832657788
423,Calling,2023-01-01 07:16:00,0.6337603067055885
810,Browsing,2023-01-01 07:17:00,2.2673811642370327
655,Browsing,2023-01-01 07:18:00,1.5951544971069844
868,Streaming,2023-01-01 07:19:00,1.1204934391074461
835,Gaming,2023-01-01 07:20:00,2.6408527277851412
18,Streaming,2023-01-01 07:21:00,2.2853567163563695
403,Gaming,2023-01-01 07:22:00,1.315579093228671
652,Streaming,2023-01-01 07:23:00,1.1776348622190924
510,Browsing,2023-01-01 07:24:00,2.36192466991952
225,Browsing,2023-01-01 07:25:00,0.3575107048085385
201,Streaming,2023-01-01 07:26:00,1.9366023710327949
820,Browsing,2023-01-01 07:27:00,2.741868749551259
227,Calling,2023-01-01 07:28:00,1.703881979051122
564,Calling,2023-01-01 07:29:00,2.6884248138655704
762,Browsing,2023-01-01 07:30:00,0.3849905894870367
168,Gaming,2023-01-01 07:31:00,1.1494670944232965
624,Streaming,2023-01-01 07:32:00,0.06391759436275968
823,Streaming,2023-01-01 07:33:00,0.6634140601230237
445,Calling,2023-01-01 07:34:00,2.924609278100175
138,Gaming,2023-01-01 07:35:00,1.9583419823135664
63,Browsing,2023-01-01 07:36:00,1.6506761201808247
450,Gaming,2023-01-01 07:37:00,1.4405593250717883
774,Calling,2023-01-01 07:38:00,2.745192772032626
855,Streaming,2023-01-01 07:39:00,0.6808748441855431
208,Browsing,2023-01-01 07:40:00,0.006085237013170652
96,Streaming,2023-01-01 07:41:00,2.311445130705438
95,Browsing,2023-01-01 07:42:00,0.8089550087620923
416,Calling,2023-01-01 07:43:00,1.2288792292790118
310,Browsing,2023-01-01 07:44:00,2.2713549894387537
261,Gaming,2023-01-01 07:45:00,0.9542031870287444
421,Browsing,2023-01-01 07:46:00,0.3132613401444343
835,Gaming,2023-01-01 07:47:00,1.314498930177848
88,Calling,2023-01-01 07:48:00,2.8782437411808126
826,Calling,2023-01-01 07:49:00,1.0327265716316738
511,Streaming,2023-01-01 07:50:00,1.9086974214952013
79,Browsing,2023-01-01 07:51:00,2.969298441484836
264,Browsing,2023-01-01 07:52:00,1.2989736168202657
258,Gaming,2023-01-01 07:53:00,1.7119886648740992
517,Calling,2023-01-01 07:54:00,1.0143278237282176
691,Calling,2023-01-01 07:55:00,0.23249360366095462
188,Gaming,2023-01-01 07:56:00,0.8069502593863844
741,Gaming,2023-01-01 07:57:00,0.060994375711103
225,Calling,2023-01-01 07:58:00,2.973780777658294
224,Streaming,2023-01-01 07:59:00,2.5451676554502507
51,Gaming,2023-01-01 08:00:00,2.6914847392808907
388,Gaming,2023-01-01 08:01:00,1.7299914825719127
435,Calling,2023-01-01 08:02:00,0.536248161605831
670,Browsing,2023-01-01 08:03:00,1.170247864614505
65,Browsing,2023-01-01 08:04:00,0.05163233607218021
562,Browsing,2023-01-01 08:05:00,0.509450784434279
753,Streaming,2023-01-01 08:06:00,1.2475250047963473
748,Calling,2023-01-01 08:07:00,0.8405948597464828
72,Calling,2023-01-01 08:08:00,0.8642804516567423
44,Calling,2023-01-01 08:09:00,0.2844709728784063
